Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [26] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [44] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [46] std::vector<int, std::allocator<int> >::begin()
 [123] __gnu_cxx::new_allocator<int*>::_M_max_size() const [47] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [5] std::vector<int, std::allocator<int> >::push_back(int const&)
 [138] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [64] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [31] std::vector<int, std::allocator<int> >::vector()
 [147] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [141] std::_Bit_iterator::_Bit_iterator() [10] std::vector<int, std::allocator<int> >::~vector()
  [68] __gnu_cxx::new_allocator<int>::_M_max_size() const [27] std::_Bit_iterator::operator+=(long) [25] void std::_Construct<std::vector<int, std::allocator<int> >>(std::vector<int, std::allocator<int> >*)
  [33] __gnu_cxx::new_allocator<int>::max_size() const [187] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [67] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
 [174] __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [188] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [142] unsigned long* std::__addressof<unsigned long>(unsigned long&)
  [60] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [189] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [120] int** std::__miter_base<int**>(int**)
  [91] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [190] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [114] int** std::__niter_base<int**>(int**)
 [107] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [191] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [61] int* std::__niter_base<int*>(int*)
 [117] std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [159] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [130] int** std::__niter_wrap<int**>(int** const&, int**)
  [78] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [160] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [81] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [29] std::_Bit_iterator::operator*() const [192] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [131] int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
   [9] std::_Bit_iterator::operator[](long) const [193] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [132] int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
 [148] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [65] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [133] int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
  [83] std::_Bit_reference::operator bool() const [84] std::_Bit_reference::operator=(bool) [82] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
 [100] std::_Deque_iterator<int, int&, int*>::operator*() const [106] std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [104] std::__deque_buf_size(unsigned long)
 [110] std::deque<int, std::allocator<int> >::size() const [105] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [14] std::vector<int, std::allocator<int> >* std::__uninitialized_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long)
  [95] std::deque<int, std::allocator<int> >::empty() const [94] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [15] std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_a<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::allocator<std::vector<int, std::allocator<int> > >&)
  [49] std::deque<int, std::allocator<int> >::max_size() const [161] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [89] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
  [38] std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [126] std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [77] unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  [62] std::vector<int, std::allocator<int> >::size() const [127] std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [134] int** std::copy<int**, int**>(int**, int**, int**)
  [36] std::vector<int, std::allocator<int> >::max_size() const [162] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [203] void std::fill<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
 [118] std::allocator<int*>::allocator<int>(std::allocator<int> const&) [163] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [41] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
 [119] std::allocator<int*>::~allocator() [164] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::max_size(std::allocator<std::vector<int, std::allocator<int> > > const&) [23] void std::_Destroy<std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*)
 [139] std::allocator<std::vector<int, std::allocator<int> > >::allocator(std::allocator<std::vector<int, std::allocator<int> > > const&) [87] std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [24] void std::_Destroy<std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> > >&)
 [149] std::allocator<std::vector<int, std::allocator<int> > >::allocator() [101] void std::allocator_traits<std::allocator<int> >::destroy<int>(std::allocator<int>&, int*) [32] void std::_Destroy<int*>(int*, int*)
 [136] std::allocator<std::vector<int, std::allocator<int> > >::~allocator() [88] std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [18] void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
 [175] std::allocator<bool>::allocator() [34] std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [20] void std::_Destroy<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*)
 [176] std::allocator<bool>::~allocator() [19] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&) [204] void std::__fill_a<std::_Bit_iterator, bool>(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  [71] std::allocator<int>::allocator() [194] std::allocator_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [205] std::__fill_a1(std::_Bit_iterator, std::_Bit_iterator, bool const&)
  [72] std::allocator<int>::~allocator() [195] std::allocator_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [98] std::operator==(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
 [177] std::allocator<unsigned long>::allocator<bool>(std::allocator<bool> const&) [28] std::_Bit_iterator_base::_M_incr(long) [113] std::operator-(std::_Deque_iterator<int, int&, int*> const&, std::_Deque_iterator<int, int&, int*> const&)
 [178] std::allocator<unsigned long>::allocator(std::allocator<unsigned long> const&) [63] std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [17] std::operator+(std::_Bit_iterator const&, long)
 [150] std::allocator<unsigned long>::~allocator() [11] std::vector<int, std::allocator<int> >* std::__uninitialized_default_n_1<false>::__uninit_default_n<std::vector<int, std::allocator<int> >*, unsigned long>(std::vector<int, std::allocator<int> >*, unsigned long) [66] operator new(unsigned long, void*)
